timestamp,units_represented,electricity.total,natural_gas.total
2025-07-02T20:00:00.000000000,199318.294596898,8369199.083579911,3239488.4475586796
2025-07-02T21:00:00.000000000,199318.294596898,7162881.368797622,3026578.8086064444
2025-07-02T22:00:00.000000000,199318.294596898,5696368.25391413,2426027.564077153
2025-07-02T23:00:00.000000000,199318.294596898,4806092.906965988,1757470.4667392028
2025-07-03T00:00:00.000000000,199318.294596898,4321890.740013216,1238793.1773239814
2025-07-03T01:00:00.000000000,199318.294596898,4056172.7093418445,1015663.971531274
2025-07-03T02:00:00.000000000,199318.294596898,3920508.604386756,902692.911932275
2025-07-03T03:00:00.000000000,199318.294596898,3955389.0536395744,1055219.9285407404
2025-07-03T04:00:00.000000000,199318.294596898,4195332.958104818,1492248.4171797056
2025-07-03T05:00:00.000000000,199318.294596898,4903164.448657621,2487267.7693470195
2025-07-03T06:00:00.000000000,199318.294596898,5660579.518761884,3143758.590620557
2025-07-03T07:00:00.000000000,199318.294596898,6078548.468721747,3071975.9863792183
2025-07-03T08:00:00.000000000,199318.294596898,6447949.605527675,2939346.1063100956
2025-07-03T09:00:00.000000000,199318.294596898,6828543.347630954,3066961.958252076
2025-07-03T10:00:00.000000000,199318.294596898,7118049.133706729,3156347.564883329
2025-07-03T11:00:00.000000000,199318.294596898,7493314.265200025,3081043.679894744
2025-07-03T12:00:00.000000000,199318.294596898,7761508.888757172,2793377.2551150024
2025-07-03T13:00:00.000000000,199318.294596898,7933913.158344159,2496801.0036542933
2025-07-03T14:00:00.000000000,199318.294596898,8341833.943239951,2498120.8739104434
2025-07-03T15:00:00.000000000,199318.294596898,9185901.758864481,2863459.7037933352
2025-07-03T16:00:00.000000000,199318.294596898,9877539.268735379,3507519.565523282
2025-07-03T17:00:00.000000000,199318.294596898,10000806.02806818,3776187.770441777
2025-07-03T18:00:00.000000000,199318.294596898,9663588.235997045,3606968.9425451634
2025-07-03T19:00:00.000000000,199318.294596898,9270040.3185548,3397579.1054939493
2025-07-03T20:00:00.000000000,199318.294596898,8796868.526945675,3285773.8943167273
2025-07-03T21:00:00.000000000,199318.294596898,7464556.672115913,3040438.481488372
2025-07-03T22:00:00.000000000,199318.294596898,5886442.468769592,2456389.460161135
2025-07-03T23:00:00.000000000,199318.294596898,4939939.935518942,1737965.8159880755
2025-07-04T00:00:00.000000000,199318.294596898,4378041.7312208265,1211864.2009252792
2025-07-04T01:00:00.000000000,199318.294596898,4119479.731928761,968142.5790403679
2025-07-04T02:00:00.000000000,199318.294596898,4008751.102532662,901113.4302212606
2025-07-04T03:00:00.000000000,199318.294596898,4043005.8437214294,1064590.1200516662
2025-07-04T04:00:00.000000000,199318.294596898,4234717.243910611,1506377.4619015856
2025-07-04T05:00:00.000000000,199318.294596898,4968006.474414572,2454836.5237398664
2025-07-04T06:00:00.000000000,199318.294596898,5793753.154241066,3112306.3412146033
2025-07-04T07:00:00.000000000,199318.294596898,6270913.3301552385,3005859.3596234806
2025-07-04T08:00:00.000000000,199318.294596898,6778496.037667505,2948679.252723077
2025-07-04T09:00:00.000000000,199318.294596898,7404653.955540383,3078800.7138247136
2025-07-04T10:00:00.000000000,199318.294596898,7840898.37470167,3157802.8974537235
2025-07-04T11:00:00.000000000,199318.294596898,8360889.781409969,3058118.1620550724
2025-07-04T12:00:00.000000000,199318.294596898,8594596.032460885,2739273.5180749395
2025-07-04T13:00:00.000000000,199318.294596898,8739823.883333681,2431311.407698116
2025-07-04T14:00:00.000000000,199318.294596898,9114614.183142887,2487267.399635463
2025-07-04T15:00:00.000000000,199318.294596898,9949865.318001987,2860881.926937879
2025-07-04T16:00:00.000000000,199318.294596898,10723288.674782047,3419266.8290429795
2025-07-04T17:00:00.000000000,199318.294596898,10778766.272915889,3767925.1608113474
2025-07-04T18:00:00.000000000,199318.294596898,10307954.258533807,3622914.8977395426
2025-07-04T19:00:00.000000000,199318.294596898,9735568.884320231,3368660.1936143795
2025-07-04T20:00:00.000000000,199318.294596898,9179814.224925198,3247661.734877097
2025-07-04T21:00:00.000000000,199318.294596898,7765496.011554024,3025581.548654361
2025-07-04T22:00:00.000000000,199318.294596898,6041333.472405758,2425111.7146097766
2025-07-04T23:00:00.000000000,199318.294596898,5068324.885895023,1723553.3503871013
2025-07-05T00:00:00.000000000,199318.294596898,4499552.723449702,1214514.8848996458
2025-07-05T01:00:00.000000000,199318.294596898,4178016.235130567,958466.4881877222
2025-07-05T02:00:00.000000000,199318.294596898,4004216.9897830416,909704.7873675916
2025-07-05T03:00:00.000000000,199318.294596898,4005703.5510384394,1064998.9470906723
2025-07-05T04:00:00.000000000,199318.294596898,4200298.00205339,1494332.3333381964
2025-07-05T05:00:00.000000000,199318.294596898,4885394.087336932,2422912.152676461
2025-07-05T06:00:00.000000000,199318.294596898,5679169.608106806,3124026.863031523
2025-07-05T07:00:00.000000000,199318.294596898,6075468.622617766,3055427.327405687
2025-07-05T08:00:00.000000000,199318.294596898,6436643.9690961735,2998230.805312181
2025-07-05T09:00:00.000000000,199318.294596898,6724224.693668435,3083910.2754180157
2025-07-05T10:00:00.000000000,199318.294596898,6993869.042441726,3153806.0197603945
2025-07-05T11:00:00.000000000,199318.294596898,7353675.90483166,3124979.535769911
2025-07-05T12:00:00.000000000,199318.294596898,7544260.273600632,2820419.7329615015
2025-07-05T13:00:00.000000000,199318.294596898,7731064.15461487,2499580.0514810234
2025-07-05T14:00:00.000000000,199318.294596898,8040853.226333086,2497023.200299656
2025-07-05T15:00:00.000000000,199318.294596898,8743712.10388815,2902153.3455687836
2025-07-05T16:00:00.000000000,199318.294596898,9534727.192428678,3515416.900136043
2025-07-05T17:00:00.000000000,199318.294596898,9751497.695979826,3769644.689259905
2025-07-05T18:00:00.000000000,199318.294596898,9363537.2506289,3570938.8507062434
2025-07-05T19:00:00.000000000,199318.294596898,8995858.577110585,3365046.4849780463
2025-07-05T20:00:00.000000000,199318.294596898,8554878.456190329,3224352.160672696
2025-07-05T21:00:00.000000000,199318.294596898,7291572.108759847,3055095.622197334
2025-07-05T22:00:00.000000000,199318.294596898,5735259.542317846,2418105.4587901165
2025-07-05T23:00:00.000000000,199318.294596898,4817435.379436745,1735611.344912652
2025-07-06T00:00:00.000000000,199318.294596898,4344316.571171753,1226478.9726898845
2025-07-06T01:00:00.000000000,199318.294596898,4127617.721286007,972011.9801890681
2025-07-06T02:00:00.000000000,199318.294596898,4011219.8740676376,904487.9354806384
2025-07-06T03:00:00.000000000,199318.294596898,4015701.760378042,1066630.4102465087
2025-07-06T04:00:00.000000000,199318.294596898,4231223.118515835,1492390.534301964
2025-07-06T05:00:00.000000000,199318.294596898,4939054.10446536,2449852.146479542
2025-07-06T06:00:00.000000000,199318.294596898,5767613.19065878,3080983.9345072387
2025-07-06T07:00:00.000000000,199318.294596898,6259644.025159714,3061556.7752983207
2025-07-06T08:00:00.000000000,199318.294596898,6591244.068942881,2965770.5743190106
2025-07-06T09:00:00.000000000,199318.294596898,6989192.379266222,3086284.267263614
2025-07-06T10:00:00.000000000,199318.294596898,7444965.197566871,3203026.754448883
