bldg_id,in.city,in.county_name,area,building_type,in.heating_setpoint,in.hvac_cooling_efficiency,cooling_type,heating_efficiency,heating_type,income,insulation_level,in.vintage,vintage,climate_zone,has_solar,in.weather_file_latitude,in.weather_file_longitude,out.bills.all_fuels.usd,out.bills.electricity.usd,out.bills.natural_gas.usd,out.electricity.cooling.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.summer.peak.kw,out.electricity.total.energy_consumption.kwh,out.electricity.winter.peak.kw,out.energy_burden.percentage,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,weight,in.state,in.zip_code,in.utility_name,in.gas_utility_name,elec_weight,gas_weight
209169,In another census Place,Hennepin,0-1499,SF,70F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,Low Income,Poor Insulation,1960s,1960-2000,Cold,No,45.07,-93.35,2207.326413010377,1230.6164130103773,976.71,1040.1092280412167,0.0,8.156699999999999,9113.924140215766,9.5605,52.72,33005.07778065532,33005.07778065532,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
209186,"MN, Edina",Hennepin,0-1499,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1950s,<1960,Cold,No,44.8951875,-93.36019487527716,2118.501528959997,1053.8315289599968,1064.67,1058.5727054620668,0.0,6.653,7793.932040160078,7.7835,2.29,35696.056346976664,36453.93813444203,252.30163873025225,MN,55436,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
209311,"MN, Edina",Hennepin,2500-3999,SF,68F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,<1940,<1960,Cold,No,44.8951875,-93.36019487527716,3813.0983883550925,2225.1883883550922,1587.91,1836.3833256991445,0.0,5.0421000000000005,16540.051987309704,5.6556999999999995,1.43,45622.080422639665,56971.55068612914,252.30163873025225,MN,55436,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
209695,Not in a census Place,Rice,0-1499,SF,68F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,2000s,>2000,Cold,No,44.33,-93.32,2420.3311017344613,1686.5911017344613,733.74,1407.6203500371832,0.0,8.875,12518.530762406474,9.2618,3.23,21076.792153575705,23477.63036042655,252.30163873025225,MN,55021,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
209830,"MN, St Paul",Ramsey,1500-2499,SF,67F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,Moderate Income,Poor Insulation,<1940,<1960,Cold,No,44.93,-93.05,2142.390990270212,668.3509902702122,1087.05,1187.8170474080166,0.0,2.6713,4915.681059998683,1.7821,3.3,35291.911341209176,37331.68598960784,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,84.10054624341741
210058,In another census Place,Washington,2500-3999,SF,68F,"AC, SEER 10",Low Eff AC,High Htg Eff,Electric Resistance,High Income,Good Insulation,1980s,1960-2000,Cold,No,44.93,-93.05,4119.0710349614255,4119.0710349614255,0.0,1568.5163675617334,16749.890873553017,9.475299999999999,30681.024194189602,19.7445,1.47,0.0,0.0,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,84.10054624341741
210183,"MN, Maple Grove",Hennepin,0-1499,SF,72F,"Room AC, EER 12.0",Room AC,High Htg Eff,Natural Gas,High Income,Average Insulation,1990s,1960-2000,Cold,No,45.108813,-93.46237210754585,814.3206645640237,418.5206645640236,395.8,140.38104261249444,0.0,2.0615,3050.2836983524885,2.109,0.63,5131.088296575266,10226.714993659696,252.30163873025225,MN,55369,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
210477,"MN, Minneapolis",Hennepin,0-1499,SF,65F,"Room AC, EER 12.0",Room AC,Medium Htg Eff,Natural Gas,Low Income,Poor Insulation,<1940,<1960,Cold,No,44.9707515,-93.26819344292213,1662.382914144915,587.0629141449151,1075.32,402.67965041663336,0.0,6.344399999999999,4308.7308736720115,6.3187,8.95,33445.56359912417,36871.56440943745,252.30163873025225,MN,55404,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
210515,In another census Place,Anoka,2500-3999,SF,68F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,1960s,1960-2000,Cold,No,45.07,-93.35,2877.382639908739,1413.0926399087389,1464.29,1091.6897363915277,0.0,4.1708,10476.411545446428,4.772600000000001,1.52,45151.1152128729,52124.15518548058,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
210635,In another census Place,Hennepin,1500-2499,SF,68F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,1970s,1960-2000,Cold,No,45.07,-93.35,2895.620350994678,2054.330350994678,841.29,1631.5266476487611,0.0,8.4091,15264.313618850023,9.574399999999999,1.53,27694.923060204826,27694.923060204826,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
210705,In another census Place,Trempealeau,1500-2499,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Average Insulation,2000s,>2000,Cold,No,44.08,-91.7,2191.7870763806304,1280.5670763806306,911.22,1253.1718960564222,0.0,9.7073,8822.90456753475,8.6665,3.44,21974.76191258339,29907.02349786476,252.30163873025225,MN,55987,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,126.15081936512613
210908,Not in a census Place,Rice,1500-2499,SF,68F,"Room AC, EER 12.0",Room AC,Medium Htg Eff,Other,High Income,Poor Insulation,<1940,<1960,Cold,No,44.33,-93.32,5520.380462093617,1463.4904620936165,159.16,696.9230048695445,0.0,12.0867,10852.71479954756,14.057799999999999,3.69,0.0,947.2056987966223,252.30163873025225,MN,55021,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
211293,Not in a census Place,Winona,1500-2499,SF,67F,"AC, SEER 13",High Eff AC,High Htg Eff,Other,High Income,Poor Insulation,2000s,>2000,Cold,No,44.08,-91.7,3605.7285880652717,1915.6185880652718,159.89,1091.1035942511833,0.0,16.819599999999998,14228.600456861388,17.785700000000002,3.32,0.0,976.2197347436722,252.30163873025225,MN,55987,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,126.15081936512613
211318,In another census Place,Dakota,0-1499,SF,72F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Good Insulation,1990s,1960-2000,Cold,No,44.85,-93.15,1103.732426803373,741.082426803373,362.65,1122.462198759611,0.0,4.7521,5458.741753027812,4.6436,1.02,4600.336588493372,8926.651726375716,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,84.10054624341741
211442,"MN, Minneapolis",Hennepin,0-1499,SF,68F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,Low Income,Poor Insulation,1950s,<1960,Cold,No,44.9707515,-93.26819344292213,2286.4120653360696,918.1420653360699,1368.27,1356.6259838272165,0.0,2.8504,6780.785350574705,2.5515,6.1,42454.86136728845,48359.07114697804,252.30163873025225,MN,55404,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
211455,In another census Place,Hennepin,0-1499,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1990s,1960-2000,Cold,No,45.07,-93.35,1977.5374331559378,1323.7974331559378,653.74,1294.7879880208777,0.0,16.7301,9809.674860804622,14.071299999999999,2.65,15310.911919007405,20340.597625303082,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
211636,"MN, Burnsville",Dakota,1500-2499,SF,70F,"AC, SEER 10",Low Eff AC,High Htg Eff,Natural Gas,High Income,Poor Insulation,1990s,1960-2000,Cold,No,44.7739765,-93.27635857294977,1808.1498706754758,906.2098706754757,901.94,1463.88999551025,0.0,6.4727,6691.6917452423495,5.9461,1.66,26167.729713537377,30073.194794652412,252.30163873025225,MN,55337,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
211661,In another census Place,Ramsey,1500-2499,SF,72F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1990s,1960-2000,Cold,No,44.93,-93.05,1627.6199987416562,914.0599987416563,713.56,825.2881336049777,0.0,4.6932,6750.305959276795,4.7527,1.85,20553.07415117794,22686.338470961553,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,84.10054624341741
211910,"MN, St Paul",Ramsey,1500-2499,SF,67F,"AC, SEER 13",High Eff AC,High Htg Eff,Electric Resistance,Moderate Income,Poor Insulation,1970s,1960-2000,Cold,No,44.93,-93.05,5212.554623940012,5212.554623940012,0.0,1271.9284445474443,24680.100961343178,8.8484,38845.69113811754,24.7118,6.95,0.0,0.0,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Mn Energy Res Corp|Centerpoint Energy|Northern States Pwr Co,252.30163873025225,84.10054624341741
211932,"MN, Burnsville",Dakota,0-1499,SF,68F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1990s,1960-2000,Cold,No,44.7739765,-93.27635857294977,1254.9094015595194,754.8594015595194,500.05,743.8143760971,0.0,6.4597,5561.609698658262,5.1267,2.32,11799.920498344183,14314.177209351677,252.30163873025225,MN,55337,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co|Centerpoint Energy,252.30163873025225,84.10054624341741
212074,In another census Place,Washington,1500-2499,SF,68F,"AC, SEER 15",High Eff AC,High Htg Eff,Natural Gas,Low Income,Poor Insulation,1980s,1960-2000,Cold,No,44.93,-93.05,1651.7976723210566,740.8076723210565,910.99,600.5026227828833,0.0,22.7528,5456.690255536605,19.590799999999998,9.93,27056.028127229383,30427.8107895608,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,84.10054624341741
212588,In another census Place,Anoka,1500-2499,SF,72F,Ducted Heat Pump,Heat Pump,Medium Htg Eff,Electric HP,High Income,Poor Insulation,1940s,<1960,Cold,No,45.07,-93.35,5137.114893224019,5137.114893224019,0.0,1330.8357296520612,7113.71408629035,13.0335,38282.40854124653,29.9962,3.98,0.0,0.0,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
212598,In another census Place,Anoka,0-1499,SF,68F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1970s,1960-2000,Cold,No,45.07,-93.35,1612.236929537211,695.2769295372108,916.96,840.2347581837611,0.0,2.7475,5116.727814136828,2.5721999999999996,1.81,26629.902791198972,30661.974574628406,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
212604,"MN, Richfield",Hennepin,1500-2499,SF,72F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1940s,<1960,Cold,No,44.876164,-93.283329,2718.0293356795164,674.1993356795166,2043.83,485.0326211350278,0.0,3.8573000000000004,4959.348649454345,3.7043000000000004,3.63,70997.34596243134,74848.8859666347,252.30163873025225,MN,55423,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,84.10054624341741
212788,In another census Place,Scott,2500-3999,SF,68F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,2000s,>2000,Cold,No,44.82,-93.45,4511.5529367949475,3653.322936794947,858.23,1532.46862593055,0.0,9.917399999999999,27203.442875526012,11.649,1.65,26258.581745290765,28359.022105215085,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
212854,"MN, St Paul",Ramsey,0-1499,SF,68F,"AC, SEER 10",Low Eff AC,Low Htg Eff,Natural Gas,Moderate Income,Poor Insulation,<1940,<1960,Cold,No,44.93,-93.05,3157.4753350625215,1179.8653350625216,1977.61,2983.756565423394,0.0,8.514899999999999,8734.983246483083,6.5125,7.45,64465.08487936269,72252.2762849088,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
212874,In another census Place,Scott,0-1499,SF,72F,Ducted Heat Pump,Heat Pump,Medium Htg Eff,Electric HP,Low Income,Average Insulation,1980s,1960-2000,Cold,No,44.82,-93.45,2161.7796382079505,1979.9896382079503,181.79,929.0352924459444,3003.392327124933,6.221,14709.237011943833,13.3255,5.6,0.0,1834.6248992781111,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
212945,In another census Place,Dakota,2500-3999,SF,72F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,1960s,1960-2000,Cold,No,44.85,-93.15,3051.841595773597,2023.3615957735967,1028.48,2609.5048088134668,0.0,7.5802,15033.080544484139,8.2285,2.36,33841.795685997015,35034.88801266813,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Northern States Pwr Co|Mn Energy Res Corp|Centerpoint Energy,252.30163873025225,84.10054624341741
213039,"MN, Eagan",Dakota,2500-3999,SF,62F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,1990s,1960-2000,Cold,No,44.85,-93.15,1892.6006259209112,1044.450625920911,848.15,1226.2093576005777,0.0,3.244,7723.888054388916,2.5323,1.0,19458.160633014522,27964.2553736931,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
213140,"MN, Bloomington",Hennepin,2500-3999,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1940s,<1960,Cold,No,44.8239025,-93.31703752555529,4099.547817476249,1883.707817476249,2215.84,2584.3006967786555,0.0,5.8187,13990.333676811373,6.5311,1.5,72762.80608914881,81593.62357557821,252.30163873025225,MN,55431,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
213161,In another census Place,Hennepin,0-1499,SF,68F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,<1940,<1960,Cold,No,45.07,-93.35,2644.7054990115867,1297.1854990115864,1347.52,1048.6082890762111,0.0,9.2606,9610.972675227855,9.8859,4.8,47544.919714039606,47544.919714039606,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
213232,In another census Place,Carver,2500-3999,SF,72F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Average Insulation,2000s,>2000,Cold,No,44.82,-93.45,2171.3622124396634,973.1322124396631,1198.23,2797.9495069342056,0.0,3.3787,7191.377919885989,2.112,3.16,36667.88001566775,41691.118158419646,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
213401,In another census Place,Washington,0-1499,SF,68F,"Room AC, EER 10.7",Room AC,High Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1990s,1960-2000,Cold,No,44.93,-93.05,1379.1087883437378,885.8387883437379,493.27,372.2002591187222,0.0,2.3966999999999996,6539.5878598229665,2.8943000000000003,1.55,7972.412321894961,14048.654819775644,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,84.10054624341741
213720,In another census Place,Winona,2500-3999,SF,67F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Other,High Income,Average Insulation,1970s,1960-2000,Cold,No,44.08,-91.7,5263.667528221232,1023.1375282212317,0.0,1768.0977663490169,0.0,6.8741,7564.750463285401,5.388,4.08,0.0,0.0,252.30163873025225,MN,55987,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,126.15081936512613
213802,"MN, St Louis Park",Hennepin,2500-3999,SF,67F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,1960s,1960-2000,Cold,No,45.07,-93.35,3255.622276249495,1605.342276249495,1650.28,1707.1389837531945,0.0,3.9637,11911.873647149972,3.6358,1.93,36446.02521554738,59416.93569564616,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
213826,"MN, St Paul",Ramsey,4000+,SF,68F,"Room AC, EER 12.0",Room AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,<1940,<1960,Cold,No,44.93,-93.05,3555.5153284866983,1225.4353284866984,2330.08,714.80034015005,0.0,3.4128000000000003,9075.238758953034,3.7605999999999997,1.27,81358.28750622991,86073.21488316063,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co|Centerpoint Energy,252.30163873025225,84.10054624341741
213997,"MN, Brooklyn Park",Hennepin,2500-3999,SF,68F,"AC, SEER 15",High Eff AC,High Htg Eff,Natural Gas,High Income,Average Insulation,1980s,1960-2000,Cold,No,45.109213999999994,-93.3440039321161,2313.742144367719,907.6621443677192,1406.08,1616.2869519998055,0.0,4.9376999999999995,6702.535374838722,3.8516,2.13,45941.234818057215,49841.71769097932,252.30163873025225,MN,55443,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
214120,In another census Place,Polk,0-1499,SF,68F,"AC, SEER 10",Low Eff AC,High Htg Eff,Other,Low Income,Poor Insulation,1970s,1960-2000,Cold,No,44.93,-93.05,4133.159459324856,2268.279459324856,0.0,2995.4794082302833,0.0,14.911200000000001,15681.646822775267,13.1325,11.21,0.0,0.0,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
214342,In another census Place,Dakota,2500-3999,SF,72F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,2000s,>2000,Cold,No,44.85,-93.15,2583.2948293736235,1102.8948293736237,1480.4,1108.1017163211723,0.0,3.1266,8160.270877875356,2.3688000000000002,2.0,47869.64245979043,52755.43027063154,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Mn Energy Res Corp|Centerpoint Energy|Northern States Pwr Co,252.30163873025225,84.10054624341741
214343,In another census Place,Hennepin,2500-3999,SF,70F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1970s,1960-2000,Cold,No,45.07,-93.35,4252.723016151342,1849.9130161513424,2402.81,2467.0722687097664,0.0,7.8321000000000005,13737.999485393088,7.5116000000000005,1.56,79396.76283356725,88925.08946700653,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
